10,low
1,low
19,low
1,low
26,low
23,low
23,low
24,low
26,low
26,low
26,low
23,low
17,low
17,low
23,low
27,low
23,low
17,low
2,low
1,low
24,
26,low
24,low
17,low
17,low
10,low
23,low
10,low
24,low
24,low
22,low
10,ok
10,low
25,low
10,ok
23,low
22,low
24,low
1,low
26,low
1,low
20,low
24,low
10,low
24,low
28,low
25,low
10,low
28,low
26,low
25,low
1,low
10,low
24,low
24,low
24,low
1,ok
22,low
10,low
15,low
10,low
28,low
24,low
26,low
28,ok
27,low
15,low
22,low
1,low
26,low
25,low
1,low
24,low
24,low
22,decent
10,ok
1,low
2,low
10,low
24,low
27,low
10,low
26,low
28,low
15,low
24,low
24,low
25,low
26,low
2,low
23,low
24,low
1,low
22,low
20,low
22,low
25,low
1,low
25,low
24,low
24,low
28,low
24,low
23,low
28,low
24,low
19,low
26,low
23,low
24,low
15,low
22,low
10,low
1,low
26,low
10,low
22,low
27,low
22,low
17,low
24,low
23,low
26,low
26,low
10,low
10,ok
22,low
25,low
10,low
25,low
27,low
27,low
10,low
10,low
15,low
10,low
28,low
20,low
15,low
23,low
25,low
23,low
22,low
10,low
1,low
24,low
25,low
17,low
26,low
24,low
22,low
22,low
28,low
25,low
24,low
24,low
1,low
23,low
10,low
25,low
26,low
24,low
10,low
24,low
28,low
26,low
17,low
24,low
10,low
25,low
24,low
27,low
24,low
26,low
24,low
10,low
10,low
27,low
24,low
24,low
22,low
1,low
25,low
15,low
25,low
25,low
24,low
25,low
28,low
24,low
26,low
10,low
17,low
28,low
10,low
10,low
23,low
24,low
27,low
22,low
24,low
17,low
28,low
26,low
23,low
10,low
15,low
24,low
27,low
28,low
23,low
23,low
22,low
27,low
24,low
29,low
22,low
1,ok
22,low
10,low
22,low
22,low
20,low
24,low
26,low
10,low
23,low
2,low
24,low
24,low
1,low
1,low
19,low
26,low
23,low
23,low
24,low
26,low
26,low
23,low
26,low
17,low
17,low
23,low
27,low
23,low
24,
17,low
2,low
1,low
24,low
26,low
24,low
17,low
17,low
10,low
23,low
10,low
24,low
10,ok
10,ok
24,low
10,low
22,low
25,low
23,low
22,low
24,low
1,low
26,low
1,low
20,low
24,low
10,low
24,low
10,low
28,low
28,low
25,low
25,low
1,low
10,low
24,low
24,low
10,low
24,low
1,ok
22,low
10,low
28,low
24,low
26,low
15,low
28,ok
22,low
1,low
1,low
25,low
24,low
22,decent
10,ok
10,low
1,low
2,low
24,low
10,low
26,low
28,low
15,low
24,low
25,low
26,low
2,low
10,ok
10,low
10,low
23,low
10,low
25,low
24,low
1,ok
23,low
24,low
10,low
24,low
24,low
25,low
24,low
25,low
22,low
15,low
10,low
26,low
10,low
22,low
17,low
28,low
24,low
26,low
27,low
26,low
10,low
24,low
10,decent
26,low
25,low
22,low
10,low
24,low
22,low
27,low
10,low
25,low
27,low
10,low
22,low
25,low
15,low
24,low
22,low
15,low
25,low
10,low
24,low
23,low
28,low
23,low
20,low
10,low
1,low
25,low
1,low
24,low
25,low
24,low
10,low
17,low
24,low
26,low
22,low
26,low
23,low
22,low
28,low
10,low
24,low
10,low
1,low
10,
25,low
26,low
24,low
24,low
17,low
26,low
28,low
24,low
10,low
24,low
10,low
10,low
24,low
25,low
26,low
27,low
24,low
24,low
27,low
1,low
24,low
22,low
15,low
24,low
10,low
25,low
24,low
26,low
25,low
28,low
10,low
17,low
28,low
10,low
17,low
23,low
24,low
22,low
27,low
24,low
28,low
26,low
15,low
23,low
10,low
22,low
29,low
28,low
23,low
27,low
24,low
27,low
24,low
23,low
22,low
1,low
1,ok
22,low
22,low
10,low
22,low
20,low
24,low
26,low
23,low
24,low
10,low
24,low
2,low
22,low
1,low
1,low
19,low
26,low
23,low
23,low
24,low
26,low
26,low
23,low
26,low
23,low
17,low
27,low
23,low
17,low
24,
1,low
2,low
24,low
26,low
17,low
17,low
10,low
10,low
23,low
10,ok
10,ok
10,low
24,low
23,low
25,low
22,low
22,low
24,low
1,low
26,low
1,low
20,low
10,low
24,low
10,low
28,low
28,low
10,low
1,low
25,low
24,low
24,low
10,low
29,ok
10,low
24,low
1,ok
10,ok
10,low
10,low
24,low
24,low
10,low
25,low
23,low
24,low
23,low
1,ok
26,low
17,low
24,low
10,low
24,low
24,low
17,low
24,low
25,low
28,low
25,low
26,low
10,low
28,low
22,low
10,low
28,low
22,low
26,low
27,low
24,low
17,low
26,low
15,low
10,low
24,low
10,decent
10,low
26,low
25,low
22,low
10,low
24,low
22,low
27,low
25,low
26,low
25,low
27,low
10,low
22,low
15,low
24,low
22,low
15,low
25,low
10,low
23,low
24,low
23,low
28,low
20,low
1,low
10,low
25,low
1,low
26,low
17,low
24,low
25,low
25,low
24,low
10,low
24,low
26,low
22,low
17,low
23,low
10,low
28,low
22,low
10,low
24,low
10,
1,low
25,low
26,low
24,low
24,low
17,low
26,low
24,low
10,low
10,low
24,low
24,low
10,low
25,low
26,low
27,low
24,low
28,low
24,low
27,low
1,low
24,low
22,low
15,low
24,low
10,low
25,low
24,low
26,low
28,low
10,low
25,low
10,low
17,low
28,low
23,low
24,low
22,low
27,low
24,low
15,low
26,low
28,low
23,low
29,low
10,low
22,low
28,low
23,low
24,low
27,low
27,low
23,low
24,low
22,low
1,low
1,ok
22,low
22,low
10,low
10,low
22,low
20,low
24,low
26,low
24,low
23,low
10,low
2,low
24,low
22,low
1,low
1,low
19,low
26,low
23,low
23,low
24,low
26,low
26,low
23,low
26,low
23,low
17,low
27,low
23,low
17,low
24,
1,low
2,low
24,low
26,low
17,low
10,low
10,low
23,low
10,ok
10,ok
10,low
24,low
23,low
25,low
22,low
22,low
1,low
24,low
26,low
1,low
20,low
10,low
10,low
24,low
28,low
28,low
10,low
17,low
19,low
24,low
27,low
17,low
28,low
28,low
10,ok
23,low
17,low
17,low
17,low
28,low
24,
25,low
10,low
17,low
17,low
24,low
24,low
24,low
24,low
10,low
10,low
25,low
28,low
23,low
24,low
26,low
24,low
23,low
1,ok
10,low
24,low
22,low
23,low
24,low
24,low
28,low
26,low
25,low
25,low
10,low
10,low
27,low
28,low
10,low
15,low
22,low
28,low
26,low
24,low
22,low
26,low
10,low
24,low
10,decent
25,low
10,low
24,low
26,low
25,low
10,low
26,low
22,low
24,low
24,low
23,low
22,low
27,low
10,low
24,low
25,low
25,low
27,low
22,low
15,low
22,low
28,low
15,low
10,low
23,low
23,low
24,low
28,low
1,low
20,low
25,low
26,low
10,low
17,low
1,low
22,low
24,low
25,low
24,low
26,low
24,low
10,low
25,low
22,low
23,low
10,low
28,low
10,low
22,low
24,low
15,low
26,low
25,low
24,low
17,low
24,low
10,low
10,low
26,low
10,low
26,low
24,low
10,low
10,
24,low
25,low
24,low
27,low
24,low
28,low
24,low
1,low
27,low
15,low
24,low
22,low
24,low
24,low
25,low
26,low
10,low
28,low
10,low
25,low
17,low
29,low
24,low
23,low
24,low
22,low
27,low
24,low
24,low
15,low
26,low
28,low
23,low
10,low
22,low
27,low
28,low
23,low
23,low
22,low
27,low
1,low
1,ok
24,low
29,low
22,low
24,low
10,low
10,low
22,low
22,low
23,low
26,low
20,low
10,low
2,low
22,low
24,low
1,low
1,low
19,low
26,low
23,low
23,low
24,low
26,low
26,low
23,low
26,low
23,low
17,low
23,low
27,low
17,low
24,
1,low
2,low
24,low
26,low
17,low
24,low
22,low
17,low
27,low
17,low
17,low
19,low
1,low
25,low
27,low
24,low
24,low
27,low
10,low
24,
10,low
28,low
23,low
28,low
15,low
23,low
10,decent
17,low
28,low
25,low
17,low
24,low
17,low
24,low
24,low
24,low
10,low
24,low
10,low
28,low
10,low
25,low
23,low
24,low
26,low
24,low
10,ok
23,low
24,low
22,low
23,low
1,ok
24,low
24,low
26,low
28,low
25,low
10,low
25,low
10,low
27,low
28,low
15,low
10,low
22,low
28,low
26,low
24,low
22,low
26,low
24,low
24,low
10,low
25,low
26,low
10,decent
25,low
10,low
26,low
10,low
26,low
24,low
23,low
24,low
28,low
22,low
22,low
27,low
17,low
10,low
25,low
22,low
25,low
15,low
28,low
24,low
22,low
15,low
10,low
23,low
28,low
24,low
23,low
1,low
20,low
25,low
26,low
17,low
10,low
1,low
22,low
24,low
25,low
24,low
24,low
25,low
10,low
23,low
26,low
22,low
10,low
10,low
28,low
22,low
24,low
24,low
15,low
26,low
25,low
24,low
24,low
17,low
10,low
10,low
10,low
10,
26,low
26,low
24,low
10,low
24,low
25,low
27,low
24,low
28,low
24,low
27,low
15,low
1,low
22,low
24,low
24,low
24,low
25,low
10,low
26,low
10,low
17,low
25,low
28,low
29,low
24,low
24,low
22,low
23,low
24,low
27,low
24,low
10,low
26,low
15,low
28,low
23,low
1,low
10,low
22,low
27,low
22,low
29,low
28,low
23,low
23,low
1,ok
1,low
22,low
24,low
22,low
10,low
22,low
23,low
22,low
26,low
20,low
10,low
2,low
22,low
24,low
1,low
19,low
23,low
23,low
24,low
26,low
23,low
1,low
22,low
17,ok
17,low
25,low
28,low
26,low
25,low
22,low
25,low
24,low
24,low
17,low
24,low
25,low
24,low
24,low
22,low
25,low
24,low
2,low
24,low
17,low
27,low
24,low
17,low
24,low
17,low
19,low
23,low
10,low
1,low
17,low
25,low
25,low
17,low
23,low
10,low
27,low
24,low
24,low
24,
10,low
27,low
10,low
26,low
28,low
23,low
15,low
28,low
26,low
23,low
10,decent
17,low
17,low
28,low
23,low
17,low
24,low
10,low
25,low
24,low
17,low
17,low
24,low
22,low
24,low
24,low
10,low
24,low
28,low
10,low
25,low
10,ok
23,low
24,low
26,low
24,low
24,low
10,ok
23,low
22,low
10,low
19,low
23,low
1,ok
26,low
24,low
26,low
28,low
25,low
24,low
25,low
10,low
27,low
28,low
15,low
28,low
10,low
26,low
22,low
24,low
22,low
24,low
10,decent
26,low
24,low
26,low
25,low
10,low
10,low
26,low
24,low
23,low
26,low
28,low
24,low
22,low
22,low
10,low
27,low
17,low
22,low
25,low
15,low
28,low
24,low
22,low
15,low
10,low
23,low
23,low
28,low
24,low
1,low
20,low
26,low
17,low
10,low
1,low
25,low
24,low
24,low
24,low
25,low
22,low
23,low
10,low
26,low
10,low
22,low
28,low
10,low
24,low
15,low
25,low
26,low
10,low
24,low
24,low
10,low
17,low
10,low
10,
26,low
26,low
24,low
24,low
10,low
25,low
24,low
27,low
15,low
15,low
27,low
24,low
22,low
24,low
10,low
25,low
26,low
10,low
17,low
28,low
29,low
24,low
10,low
22,low
24,low
23,low
27,low
24,low
15,low
17,low
1,low
10,low
22,low
29,low
27,low
22,low
24,low
1,low
10,low
24,low
26,low
24,low
24,low
1,low
23,low
24,low
24,low
1,low
15,low
24,low
22,low
26,low
10,low
17,low
10,low
25,low
28,low
25,low
28,low
17,ok
17,low
19,low
26,low
25,low
22,low
25,low
2,low
15,low
25,low
25,low
24,low
24,low
24,low
24,low
25,low
25,low
22,low
2,low
23,low
28,low
24,low
24,low
26,low
19,low
17,low
24,low
27,low
24,low
24,low
17,low
23,low
24,low
17,low
25,low
10,low
17,low
19,low
1,low
17,low
17,low
23,low
27,low
24,low
10,low
24,low
24,low
24,
27,low
10,low
26,low
23,low
28,low
24,low
26,low
25,low
23,low
17,low
17,low
10,decent
23,low
17,low
24,low
22,low
10,low
24,low
17,low
22,low
17,low
24,low
17,low
10,low
28,low
24,low
24,low
24,low
24,low
28,low
10,ok
25,low
10,low
24,low
26,low
10,ok
24,low
23,low
24,low
10,low
22,low
19,low
23,low
26,low
1,ok
24,low
26,low
28,low
25,low
24,low
25,low
10,low
28,low
1,low
27,low
15,low
28,low
10,low
22,low
24,low
22,low
24,low
10,decent
26,low
26,low
24,low
26,low
10,low
10,low
26,low
24,low
23,low
26,low
28,low
22,low
22,low
27,low
17,low
25,low
22,low
10,low
28,low
15,low
24,low
22,low
15,low
23,low
10,low
23,low
24,low
28,low
1,low
26,low
20,low
17,low
1,low
10,low
25,low
24,low
24,low
23,low
10,low
24,low
25,low
22,low
26,low
10,low
22,low
28,low
10,low
10,low
24,low
15,low
26,low
25,low
10,low
17,low
10,low
10,
26,low
26,low
24,low
24,low
24,low
10,low
25,low
15,low
27,low
10,low
10,low
17,low
24,low
22,low
24,low
28,low
25,low
10,low
24,low
24,low
1,low
23,low
10,low
10,low
24,low
23,low
24,low
27,low
25,low
22,low
26,low
24,low
26,low
23,low
10,low
23,low
26,low
15,low
1,low
15,low
19,low
24,low
1,low
24,low
10,low
1,low
17,low
26,low
22,low
10,low
10,low
2,low
25,low
25,low
28,low
24,low
25,low
25,low
26,low
28,low
22,low
17,low
17,ok
26,low
23,low
24,low
2,low
25,low
15,low
26,low
24,low
25,low
25,low
24,low
24,low
24,low
25,low
22,low
19,low
23,low
28,low
17,low
24,low
24,low
2,low
26,low
24,low
24,low
24,low
27,low
22,low
24,low
17,low
23,low
10,low
17,low
19,low
25,low
28,low
17,low
1,low
17,low
26,low
17,low
23,low
28,low
10,low
24,low
27,low
24,
24,low
24,low
23,low
27,low
10,low
26,low
28,low
24,low
26,low
25,low
17,low
23,low
2,low
17,low
10,decent
23,low
22,low
24,low
17,low
10,low
24,low
22,low
17,low
22,low
26,low
20,low
17,low
10,low
17,low
28,low
24,low
24,low
24,low
24,low
28,low
10,ok
25,low
24,low
26,low
24,low
23,low
22,low
10,low
24,low
22,low
19,low
26,low
1,ok
23,low
24,low
26,low
28,low
25,low
24,low
10,low
25,low
1,low
28,low
15,low
27,low
28,low
10,low
22,low
24,low
10,decent
26,low
26,low
10,low
24,low
24,low
10,low
26,low
24,low
26,low
25,low
23,low
26,low
28,low
22,low
17,low
22,low
22,low
25,low
10,low
28,low
15,low
24,low
22,low
15,low
23,low
10,low
23,low
24,low
26,low
1,low
20,low
17,low
1,low
24,low
23,low
24,low
24,low
1,low
24,low
10,low
10,low
10,low
24,low
24,low
10,low
17,low
24,low
24,low
24,low
22,low
10,low
25,low
28,low
10,low
10,low
27,low
24,low
26,low
22,low
10,low
10,low
23,low
17,low
10,low
1,low
24,low
10,low
24,low
24,low
10,low
10,low
23,ok
25,low
27,low
25,low
22,low
26,low
10,low
26,low
24,low
26,low
23,low
1,low
15,low
25,low
24,low
19,low
24,low
15,low
23,low
1,low
22,low
26,low
17,low
10,low
1,low
10,low
2,low
25,low
25,low
28,low
24,low
26,low
25,low
25,low
28,low
22,low
25,low
17,ok
26,low
23,low
24,low
2,low
25,low
26,low
15,low
24,low
25,low
25,low
24,low
25,low
24,low
23,low
19,low
24,low
17,low
28,low
24,low
22,low
24,low
2,low
26,low
24,low
24,low
24,low
27,low
24,low
22,low
17,low
10,low
23,low
25,low
17,low
25,low
28,low
1,low
26,low
17,low
19,low
25,low
17,low
10,low
23,low
24,low
28,low
26,low
25,low
27,low
24,
24,low
24,low
23,low
10,low
27,low
26,low
28,low
24,low
17,low
23,low
2,low
17,low
10,decent
23,low
22,low
24,low
2,low
17,low
10,low
26,low
24,low
22,low
17,low
22,low
20,low
10,low
17,low
17,low
28,low
24,low
24,low
24,low
24,low
28,low
10,ok
24,low
24,low
26,low
22,low
23,low
10,low
24,low
22,low
19,low
26,low
1,ok
23,low
26,low
28,low
25,low
10,low
24,low
25,low
1,low
15,low
28,low
27,low
28,low
10,low
22,low
24,low
10,low
10,decent
26,low
26,low
24,low
24,low
10,low
26,low
24,low
26,low
25,low
23,low
26,low
23,low
24,low
23,low
1,low
26,low
24,low
26,low
24,low
24,low
22,low
24,low
1,low
10,low
17,low
10,low
25,low
24,low
24,low
10,low
24,low
10,low
10,low
24,low
10,low
24,low
10,low
22,low
24,low
28,low
26,low
24,low
10,low
17,low
10,low
10,low
28,low
22,low
10,low
24,low
10,low
23,low
24,low
25,low
24,low
10,low
10,ok
24,low
27,low
25,low
1,low
24,low
23,ok
27,low
25,low
26,low
10,low
22,low
24,low
26,low
24,low
26,low
10,low
23,low
1,low
15,low
25,low
1,low
19,low
24,low
15,low
23,low
25,low
22,low
10,low
26,low
17,low
10,low
1,low
1,low
2,low
25,low
1,low
25,low
28,low
24,low
26,low
25,low
25,low
28,low
22,low
25,low
10,low
28,low
26,low
17,ok
23,low
17,low
24,low
26,low
2,low
25,low
15,low
24,low
25,low
25,low
24,low
25,low
19,low
24,low
17,low
23,low
24,low
28,low
24,low
22,low
24,low
2,low
26,low
24,low
24,low
24,low
27,low
24,low
22,low
10,low
17,low
23,low
25,low
17,low
25,low
28,low
26,low
1,low
17,low
19,low
25,low
10,low
17,low
23,low
24,low
28,low
26,low
25,low
24,
27,low
24,low
24,low
23,low
27,low
26,low
10,low
28,low
24,low
17,low
23,low
2,low
23,low
10,decent
26,low
24,low
22,low
17,low
10,low
2,low
17,low
24,low
22,low
17,low
22,low
20,low
10,low
17,low
17,low
28,low
24,low
24,low
24,low
24,low
10,ok
28,low
10,ok
24,low
24,low
26,low
22,low
23,low
26,low
10,low
24,low
22,low
19,low
1,ok
26,low
28,low
25,low
24,low
10,low
25,low
1,low
15,low
10,low
28,low
28,low
28,low
22,low
10,low
28,low
17,low
22,low
27,low
24,low
23,low
1,low
24,low
24,low
23,low
26,low
22,low
23,low
26,low
26,low
24,low
24,low
24,low
24,low
25,low
1,low
10,low
25,low
24,low
24,low
10,low
24,low
10,low
24,low
10,low
10,low
22,low
10,low
24,low
10,low
28,low
10,low
24,low
24,low
22,low
26,low
24,low
10,low
17,low
10,low
28,low
10,low
22,low
10,low
23,low
24,low
25,low
24,low
10,low
24,low
10,ok
24,low
27,low
25,low
1,low
24,low
23,ok
19,low
26,low
28,low
27,low
25,low
10,low
27,low
24,low
25,low
26,low
26,low
10,low
24,low
23,low
15,low
25,low
24,low
1,low
1,low
23,low
25,low
10,low
22,low
10,low
26,low
17,low
1,low
1,low
15,low
2,low
25,low
24,low
25,low
1,low
28,low
25,low
25,low
22,low
25,low
10,low
28,low
17,ok
23,low
26,low
17,low
26,low
24,low
1,low
2,low
25,low
24,low
15,low
25,low
25,low
24,low
25,low
24,low
19,low
28,low
17,low
24,low
23,low
28,low
24,low
22,low
24,low
2,low
26,low
24,low
24,low
24,low
24,low
22,low
27,low
17,low
23,low
25,low
17,low
10,low
1,low
25,low
28,low
26,low
19,low
10,low
17,low
24,low
23,low
26,low
25,low
27,low
24,low
24,low
23,low
27,low
10,low
26,low
28,low
24,low
17,low
2,low
23,low
26,low
10,decent
24,low
10,low
22,low
17,low
2,low
17,low
24,low
17,low
22,low
10,low
17,low
17,low
24,low
28,low
24,low
24,low
10,ok
24,low
28,low
10,ok
24,low
24,low
26,low
22,low
26,low
23,low
10,low
1,low
23,low
24,low
10,low
10,low
28,low
23,low
27,low
25,low
15,low
10,low
25,low
28,low
10,low
17,low
10,low
25,low
28,low
28,low
24,low
22,low
10,low
27,low
24,low
17,low
28,low
26,low
17,decent
22,low
27,low
17,low
24,low
1,low
23,low
23,low
24,low
24,low
19,low
28,low
26,low
22,low
23,low
23,low
26,low
26,low
17,low
24,low
24,low
24,low
24,low
25,low
25,low
10,low
24,low
24,low
24,low
10,low
24,low
10,low
10,low
10,low
22,low
22,low
10,low
10,low
10,low
24,low
28,low
10,low
24,low
22,low
26,low
10,low
17,low
24,low
24,low
10,low
28,low
22,low
10,low
23,low
25,low
24,low
24,low
10,low
24,low
24,low
27,low
27,low
10,ok
23,low
25,low
28,low
24,low
1,low
28,low
26,low
27,low
23,ok
25,low
10,low
27,low
24,low
25,low
26,low
10,low
24,low
15,low
26,low
25,low
1,low
23,low
1,low
24,low
10,low
25,low
22,low
10,low
26,low
17,low
1,low
1,low
15,low
25,low
2,low
25,low
1,low
28,low
24,low
25,low
22,low
25,low
17,ok
10,low
25,low
28,low
23,low
26,low
17,low
24,low
26,low
2,low
25,low
24,low
15,low
25,low
25,low
24,low
25,low
24,low
19,low
28,low
24,low
17,low
23,low
24,low
22,low
28,low
24,low
2,low
26,low
24,low
24,low
24,low
24,low
22,low
27,low
23,low
10,low
25,low
1,low
28,low
25,low
26,low
10,low
19,low
24,low
23,low
17,low
26,low
25,low
24,low
23,low
27,low
10,low
26,low
28,low
24,low
17,low
2,low
23,low
10,decent
26,low
24,low
10,low
22,low
17,low
17,low
24,low
22,low
1,low
24,low
26,low
24,low
1,low
17,low
1,low
20,low
23,low
23,low
24,low
26,low
25,low
25,low
27,low
24,low
23,low
22,low
10,low
24,low
26,low
26,low
10,ok
25,low
25,low
24,low
27,low
15,low
10,low
25,low
28,low
26,low
28,low
17,low
23,low
24,low
26,low
1,low
10,low
25,low
10,low
24,low
23,low
10,low
10,low
28,low
22,low
27,low
24,low
24,low
28,low
28,low
22,low
17,decent
24,low
28,low
17,low
26,low
27,low
22,low
17,low
27,low
2,low
23,low
1,low
24,low
19,low
23,low
24,low
24,low
28,low
28,low
26,low
22,low
23,low
23,low
17,low
26,low
26,low
24,low
24,low
24,low
25,low
24,low
10,ok
24,low
24,low
24,low
10,low
24,low
10,low
22,low
10,low
22,low
10,low
10,low
10,low
24,low
28,low
10,low
10,low
28,low
10,low
26,low
24,low
22,low
17,low
24,low
24,low
10,low
28,low
22,low
10,low
24,low
25,low
24,low
24,low
10,low
24,low
10,ok
27,low
27,low
25,low
23,low
28,low
24,low
1,low
26,low
28,low
27,low
23,ok
25,low
10,low
27,low
25,low
24,low
26,low
24,low
10,low
15,low
26,low
25,low
1,low
23,low
1,low
10,low
24,low
25,low
10,low
22,low
26,low
17,low
1,low
17,low
1,low
15,low
25,low
2,low
25,low
28,low
24,low
1,low
25,low
25,low
17,ok
10,low
25,low
28,low
23,low
17,low
26,low
24,low
2,low
25,low
24,low
15,low
25,low
25,low
24,low
19,low
28,low
24,low
17,low
23,low
24,low
22,low
28,low
24,low
2,low
26,low
24,low
24,low
24,low
27,low
23,low
10,low
1,low
1,low
24,low
10,low
23,low
1,low
26,low
24,low
19,low
24,low
23,low
1,low
24,low
24,low
22,low
22,low
26,low
1,low
26,low
22,low
10,low
20,low
24,low
28,low
23,low
10,low
1,low
17,low
23,low
24,low
25,low
23,low
26,low
1,low
24,low
22,low
24,low
28,low
26,low
22,low
27,low
25,low
28,low
17,low
26,low
10,low
24,low
27,low
24,low
27,low
10,ok
28,low
25,low
10,low
15,low
24,low
25,low
25,low
24,low
25,low
24,low
27,low
26,low
17,low
26,low
28,low
24,low
28,low
10,low
23,low
1,low
28,low
25,low
10,low
17,low
24,low
1,low
23,low
10,low
10,low
28,low
22,low
27,low
25,low
28,low
24,low
24,low
26,low
22,low
17,decent
27,low
24,low
28,low
26,low
17,low
27,low
28,low
22,low
27,low
2,low
23,low
19,low
1,low
24,low
23,low
24,low
25,low
28,low
28,low
24,low
26,low
22,low
17,low
23,low
23,low
26,low
26,low
24,low
25,low
24,low
24,low
10,ok
24,low
24,low
24,low
23,low
10,low
24,low
22,low
10,low
10,low
22,low
10,low
10,low
24,low
10,low
10,low
10,low
28,low
10,low
24,low
28,low
26,low
22,low
24,low
24,low
10,low
22,low
28,low
24,low
10,low
24,low
25,low
10,low
10,ok
27,low
24,low
27,low
25,low
23,low
28,low
24,low
24,low
26,low
28,low
23,ok
27,low
25,low
25,low
27,low
24,low
10,low
26,low
24,low
10,low
15,low
26,low
19,low
25,low
1,low
23,low
10,low
22,low
24,low
25,low
10,low
22,low
26,low
17,low
1,low
15,low
17,low
1,low
2,low
25,low
25,low
28,low
24,low
1,low
25,low
17,ok
26,low
24,low
24,low
1,low
10,low
27,low
10,high
23,low
28,low
23,low
24,low
22,low
26,low
27,low
17,low
17,low
22,low
26,low
1,low
24,low
26,low
26,low
22,low
28,low
26,low
19,low
22,low
26,low
24,low
23,low
24,low
23,low
24,low
1,low
22,low
22,low
26,low
10,low
1,low
26,low
23,low
26,low
24,low
1,low
24,low
20,low
22,low
10,low
1,low
28,low
17,low
26,low
24,low
23,low
1,low
22,low
24,low
28,low
22,low
27,low
25,low
28,low
26,low
10,low
24,low
27,low
24,low
28,low
25,low
24,low
15,low
25,low
25,low
26,low
27,low
28,low
10,low
24,low
26,low
28,low
25,low
23,low
10,low
1,low
24,low
10,low
23,low
10,low
22,low
27,low
27,low
25,low
24,low
28,low
24,low
26,low
22,low
24,low
28,low
26,low
17,low
27,low
2,low
27,low
19,low
24,low
1,low
25,low
17,low
24,low
23,low
28,low
22,low
26,low
23,low
23,low
26,low
26,low
23,low
24,low
25,low
10,ok
24,low
24,low
22,low
10,low
10,low
10,low
10,low
28,low
24,low
28,low
22,low
26,low
22,low
28,low
10,low
10,low
25,low
27,low
25,low
26,low
28,low
23,ok
27,low
25,low
25,low
27,low
24,low
24,low
26,low
24,low
15,low
19,low
26,low
25,low
10,low
24,low
10,low
25,low
22,low
26,low
17,low
15,low
2,low
25,low
24,low
24,low
25,low
17,ok
25,low
23,low
26,low
2,low
24,low
24,low
19,low
28,low
24,low
17,low
23,low
1,low
26,low
10,low
26,low
24,low
23,low
10,low
22,low
17,low
24,low
22,low
17,low
24,low
28,low
26,low
24,low
22,low
26,low
10,low
10,low
24,low
15,low
10,low
22,low
24,low
24,low
17,low
25,low
25,low
28,low
26,low
10,low
24,low
24,low
23,low
1,low
27,low
10,high
17,low
24,low
28,low
24,low
25,low
23,low
17,low
22,low
24,low
24,low
27,low
1,low
26,low
22,low
26,low
1,low
24,low
26,low
26,low
22,low
26,low
23,low
19,low
22,low
26,low
23,low
24,low
24,low
1,low
10,low
24,low
26,low
22,low
23,low
26,low
1,low
26,low
1,low
20,low
10,low
24,low
22,low
28,low
1,low
26,low
17,low
1,low
23,low
22,low
22,low
24,low
28,low
27,low
28,low
26,low
10,low
24,low
27,low
24,low
28,low
24,low
15,low
25,low
25,low
10,low
26,low
27,low
28,low
26,low
1,low
24,low
24,low
28,low
10,low
23,low
10,low
10,low
23,low
22,low
27,low
27,low
24,low
25,low
28,low
24,low
26,low
22,low
24,low
28,low
26,low
17,low
27,low
2,low
27,low
1,low
25,low
24,low
17,low
24,low
23,low
28,low
26,low
23,low
22,low
23,low
26,low
23,low
26,low
24,low
25,low
10,ok
24,low
24,low
10,low
22,low
10,low
10,low
10,low
24,low
28,low
28,low
22,low
26,low
22,low
28,low
10,low
10,low
25,low
27,low
25,low
26,low
28,low
23,ok
27,low
25,low
24,low
25,low
24,low
27,low
26,low
24,low
15,low
19,low
26,low
10,low
24,low
22,low
10,low
25,low
17,low
15,low
2,low
25,low
24,low
24,low
25,low
17,ok
25,low
23,low
26,low
2,low
24,low
24,low
19,low
28,low
24,low
17,low
23,low
1,low
10,low
26,low
26,low
24,low
23,low
10,low
17,low
24,low
22,low
17,low
24,low
1,low
24,low
24,low
19,low
10,low
23,low
26,low
26,low
10,low
15,low
23,low
20,low
22,low
22,low
26,
24,low
24,low
25,low
28,low
17,low
25,low
22,low
24,low
10,low
24,low
26,low
24,low
15,low
24,low
1,low
27,low
27,low
24,low
10,high
25,low
17,low
10,low
17,low
23,low
1,low
24,low
26,low
24,low
22,low
26,low
27,low
26,low
22,low
24,low
26,low
24,low
1,low
26,low
26,low
22,low
26,low
23,low
22,low
19,low
26,low
23,low
24,low
10,low
24,low
24,low
23,low
1,low
26,low
22,low
26,low
26,low
1,low
1,low
10,low
25,low
20,low
22,low
24,low
28,low
26,low
17,low
1,low
1,low
22,low
23,low
22,low
26,low
28,low
28,low
27,low
24,low
27,low
10,low
24,low
24,low
28,low
25,low
24,low
25,low
15,low
28,low
10,low
26,low
27,low
1,low
24,low
26,low
24,low
10,low
28,low
23,low
10,low
10,low
23,low
27,low
22,low
27,low
25,low
24,low
24,low
28,low
26,low
22,low
24,low
26,low
28,low
27,low
17,low
27,low
2,low
1,low
25,low
17,low
24,low
24,low
23,low
28,low
26,low
23,low
22,low
23,low
23,low
26,low
26,low
25,low
24,low
10,ok
24,low
24,low
10,low
22,low
10,low
10,low
10,low
24,low
28,low
28,low
22,low
26,low
22,low
28,low
10,low
10,low
25,low
27,low
26,low
28,low
23,ok
27,low
24,low
27,low
26,low
24,low
15,low
